,Tempo,1A,2A,3A,4A,5A,6A,7A,8A,9A,10A,11A,12A
35,1776,0.4569032258064507,1.558721628787879,,,,,,,,,,
36,1777,1.2694032258064512,1.5893916287878787,,-1.447766184210526,,,,,,,,
37,1778,0.766403225806451,1.6817216287878791,,-1.470436184210526,,,,,,,,
38,1779,1.477903225806451,2.5783916287878785,,-1.522106184210526,,,,,,,,
39,1780,1.977903225806451,1.698721628787879,,-1.371436184210526,,,,,,,,
40,1781,2.9839032258064506,1.6620616287878782,,-1.3257661842105262,,,,,,,,
41,1782,-0.36509677419354913,1.7473916287878786,,-1.109436184210526,,,,,,,,
42,1783,-1.196596774193549,1.3003916287878785,,-1.087766184210526,,,,,,,,
43,1784,-0.10859677419354918,1.0150616287878789,,-1.108766184210526,,,,,,,,
44,1785,1.2154032258064504,1.2373916287878783,,-1.041436184210526,,,,,,,,
45,1786,1.642403225806451,1.3023916287878783,,-1.1227661842105259,,,,,,,,
46,1787,3.1249032258064506,1.634391628787879,,-1.150436184210526,,,,,,,,
47,1788,2.21540322580645,2.136391628787879,,-1.046106184210526,,,,,,,,
48,1789,2.5324032258064513,2.2467216287878786,,-1.0921061842105262,,,,,,,,
49,1790,4.40940322580645,1.4813916287878786,,-1.1187661842105259,,,,,,,,
50,1791,4.28440322580645,1.2013916287878788,,-0.910106184210526,,,,,,,,
51,1792,3.3544032258064505,1.1917216287878785,,-1.093436184210526,,,,,,,,
52,1793,2.471903225806451,1.2017216287878787,,-1.029436184210526,,,,,,,,
53,1794,2.9439032258064506,1.7090616287878784,,-1.2281061842105259,,,,,,,,
54,1795,3.5339032258064504,2.114721628787879,,-1.478436184210526,,,,,,,,
55,1796,2.4629032258064507,3.5573916287878786,,-1.791766184210526,,,,,,,,
56,1797,2.672403225806451,3.043721628787879,,-1.6371061842105261,,,,,,,,
57,1798,1.9679032258064508,1.5170616287878782,,-1.732436184210526,,,,,,,,
58,1799,2.5209032258064505,0.31439162878787874,,-1.686436184210526,,,,,,,,
59,1800,3.133903225806451,0.7423916287878787,,-1.698106184210526,,,,,,,,
60,1801,4.811903225806451,0.6180616287878786,,-1.6567661842105261,,,,,,,,
61,1802,4.58940322580645,-0.1126083712121213,,-1.6527661842105261,,,,,,,,
62,1803,3.710903225806451,-0.30760837121212137,,-1.5021061842105259,,,,,,,,
63,1804,2.6959032258064504,0.29872162878787867,,-1.347766184210526,,,,,,,,
64,1805,1.6724032258064512,0.7760616287878785,,-1.507766184210526,,,,,,,,
65,1806,0.5679032258064509,0.10639162878787878,,-0.694436184210526,,,,,,,,
66,1807,-0.18959677419354914,0.5813916287878786,,-0.817436184210526,,,,,,,,
67,1808,-0.029596774193549003,1.6860616287878782,,-1.2437661842105259,,,,,,,,
68,1809,0.3149032258064508,2.470721628787879,,-1.202106184210526,,,,,,,,
69,1810,0.5079032258064509,1.3670616287878787,,-1.105106184210526,,,,,,,,
70,1811,0.21940322580645089,0.6050616287878787,,-1.299436184210526,,,,,,,,
71,1812,0.47190322580645083,0.9100616287878789,,-1.601106184210526,,,,,,,,
72,1813,0.7779032258064509,0.8620616287878788,,-1.464766184210526,,,,,,,,
73,1814,1.297903225806451,1.3187216287878787,,-1.330106184210526,,,,,,,,
74,1815,1.856903225806451,1.6153916287878785,,-1.598436184210526,,,,,,,,
75,1816,1.1699032258064508,1.8463916287878788,,-1.5317661842105261,,,,,,,,
76,1817,0.7709032258064508,1.621721628787879,,-1.4821061842105259,,,,,,,,
77,1818,0.597403225806451,1.1130616287878787,,-1.344106184210526,,,,,,,,
78,1819,0.969903225806451,0.9917216287878787,,-1.661766184210526,,,,,,,,
79,1820,1.627903225806451,1.2220616287878787,,-1.574436184210526,,,,,,,,
80,1821,2.1894032258064513,1.3100616287878788,,-1.462106184210526,,,,,,,,
81,1822,2.4949032258064507,0.7253916287878783,,-1.5397661842105261,,,,,,,,
82,1823,2.4489032258064505,0.2647216287878784,,-1.220436184210526,,,,,,,,
83,1824,2.513903225806451,-0.07260837121212127,,-0.924106184210526,,,,,,,,
84,1825,1.8954032258064506,0.29472162878787866,,-1.309106184210526,,,,,,,,
85,1826,1.032403225806451,-0.49127837121212137,,-1.424766184210526,,,,,,,,
86,1827,-0.46359677419354917,-0.4452783712121213,,-1.273106184210526,,,,,,,,
87,1828,-0.8190967741935491,0.6320616287878789,,-1.200436184210526,,,,,,,,
88,1829,-1.170596774193549,2.800391628787879,,-1.532766184210526,,,,,,,,
89,1830,-0.7655967741935491,2.614061628787878,,-1.598766184210526,,,,,,,,
90,1831,-0.360096774193549,1.2673916287878786,,-1.274436184210526,,,,,,,,
91,1832,-0.12609677419354903,0.6120616287878788,,-0.928106184210526,,,,,,,,
92,1833,-0.2515967741935492,1.4627216287878784,,-1.360106184210526,,,,,,,,
93,1834,-0.18159677419354914,0.9483916287878786,,-1.643106184210526,,,,,,,,
94,1835,0.2899032258064509,0.4827216287878784,,-1.525436184210526,,,,,,,,
95,1836,0.18840322580645075,-0.2602783712121215,,-1.0884361842105261,,,,,,,,
96,1837,-0.3430967741935491,-0.7766083712121215,,0.15756381578947432,,,,,,,,
97,1838,-0.7570967741935491,-0.7706083712121214,,-0.879436184210526,,,,,,,,
98,1839,-0.9580967741935491,-0.2839383712121213,,-1.3224361842105261,,,,,,,,
99,1840,-1.131596774193549,0.19639162878787886,,-0.903766184210526,,,,,,,,
100,1841,-1.2560967741935491,0.3587216287878787,,-1.595436184210526,,,,,,,,
101,1842,-1.3760967741935493,0.6763916287878788,,-1.514766184210526,,,,,,,,
102,1843,-1.3450967741935491,0.5723916287878787,,-0.878106184210526,,,,,,,,
103,1844,-1.196596774193549,0.4760616287878787,,-0.32976618421052595,,,,,,,,
104,1845,-0.8575967741935492,0.26006162878787853,,-0.664106184210526,,,,,,,,
105,1846,-0.7615967741935491,-0.23593837121212125,,-1.2241061842105259,,,,,,,,
106,1847,-0.7175967741935492,-0.2046083712121214,,-1.146106184210526,,,,,,,,
107,1848,-0.6790967741935491,-0.03927837121212141,,-1.518106184210526,,,,,,,,
108,1849,-0.4965967741935491,1.2247216287878784,,-1.620106184210526,,,,,,,,
109,1850,-0.17209677419354907,2.2757216287878785,,-0.7417661842105259,,,,,,,,
110,1851,-0.6390967741935492,2.340721628787879,,-0.4294361842105261,,,,,,,,
111,1852,-0.34559677419354906,1.746721628787879,,-1.270766184210526,,,,,,,,
112,1853,-0.794596774193549,1.8067216287878791,,-1.565766184210526,,,,,,,,
113,1854,-1.1030967741935491,0.28706162878787866,,-1.1807661842105261,,,,,,,,
114,1855,-1.2280967741935491,-0.7149383712121213,,-1.324766184210526,,,,,,,,
115,1856,-1.237096774193549,-0.6322783712121214,,-0.670106184210526,,,,,,,,
116,1857,-0.9070967741935492,-0.9016083712121213,,-0.8201061842105262,,,,,,,,
117,1858,-0.5285967741935491,-0.5219383712121213,,-1.053436184210526,,,,,,,,
118,1859,-0.5205967741935491,-0.5649383712121212,,-1.596106184210526,,,,,,,,
119,1860,-0.40709677419354917,-0.5562783712121215,,-1.324106184210526,,,,,,,,
120,1861,-0.6720967741935491,-0.1602783712121214,,-0.41710618421052614,,,,,,,,
121,1862,-0.9580967741935491,-0.7219383712121212,,-0.1331061842105261,,,,,,,,
122,1863,-0.9140967741935491,-1.0969383712121212,,-0.5617661842105259,,,,,,,,
123,1864,-1.1875967741935491,-0.8336083712121214,,-0.904106184210526,,,,,,,,
124,1865,-1.3440967741935492,-0.1252783712121215,,-0.761436184210526,,,,,,,,
125,1866,-1.3140967741935492,0.6250616287878787,,-0.708766184210526,,,,,,,,
126,1867,-1.3480967741935492,-0.041938371212121295,,1.441893815789474,,,,,,,,
127,1868,-1.3405967741935492,-0.27760837121212134,,0.543233815789474,,,,,,,,
128,1869,-1.3145967741935491,-1.0769383712121212,,-1.287766184210526,,,,,,,,
129,1870,-1.285096774193549,-1.3609383712121215,,-1.4187661842105261,,,,,,,,
130,1871,-1.246596774193549,-1.2632783712121214,,-1.2941061842105261,,,,,,,,
131,1872,-1.2825967741935491,-0.8432783712121215,,-1.129436184210526,,,,,,,,
132,1873,-1.1285967741935492,-0.9149383712121213,,-1.203106184210526,,,,,,,,
133,1874,-1.2430967741935492,-0.7386083712121214,,-1.2161061842105259,,,,,,,,
134,1875,-1.073596774193549,-0.5202783712121215,,-1.581106184210526,,,,,,,,
135,1876,-1.3240967741935492,-0.2386083712121212,,-1.546766184210526,,,,,,,,
136,1877,-1.388096774193549,0.12506162878787874,,-1.462766184210526,,,,,,,,
137,1878,-1.343596774193549,-0.34193837121212134,,-0.3401061842105262,,,,,,,,
138,1879,-1.362096774193549,-0.6036083712121214,,-1.505106184210526,,,,,,,,
139,1880,-1.454596774193549,-0.7076083712121213,,-1.392106184210526,,,,,,,,
140,1881,-1.4370967741935492,-0.7176083712121213,,-1.351436184210526,,,,,,,,
141,1882,-1.444096774193549,-0.7969383712121212,,-1.207106184210526,,,,,,,,
142,1883,-1.4335967741935491,-0.3979383712121214,,-0.9511061842105262,,,,,,,,
143,1884,-1.322096774193549,-0.5982783712121214,,-1.003436184210526,,,,,,,,
144,1885,-1.339596774193549,-0.5706083712121215,,-0.07076618421052583,,,,,,,,
145,1886,-1.2500967741935491,-0.6116083712121214,,0.31589381578947373,,,,,,,,
146,1887,-1.2925967741935491,-0.9506083712121214,,-0.973766184210526,,,,,,,,
147,1888,-1.2420967741935491,-0.6819383712121212,,-0.803436184210526,,,,,,,,
148,1889,-1.196096774193549,-0.8669383712121213,,-0.20776618421052584,,,,,,,,
149,1890,-1.1565967741935492,-0.9559383712121213,,-0.38743618421052584,,,,,,,,
150,1891,-1.3105967741935491,-1.0412783712121212,,0.29023381578947394,,,,,,,,
151,1892,-1.0780967741935492,-0.9699383712121213,,0.16923381578947394,,,,,,,,
152,1893,-1.1755967741935491,-0.9839383712121214,,0.9068938157894739,,,,,,,,
153,1894,-1.0025967741935493,-0.8449383712121213,,0.5002338157894739,,,,,,,,
154,1895,-1.1575967741935491,-0.7889383712121212,,-0.763106184210526,,,,,,,,
155,1896,-1.3490967741935491,-0.5476083712121214,,-0.40310618421052613,,,,,,,,
156,1897,-1.1450967741935492,-0.4922783712121215,,-0.03376618421052591,,,,,,,,
157,1898,-1.2555967741935492,-0.6042783712121214,,-0.526766184210526,,,,,,,,
158,1899,-1.3845967741935492,-0.9006083712121215,,0.1172338157894739,,,,,,,,
159,1900,-1.362096774193549,-0.9092783712121214,,-0.6834361842105259,,,,,,,,
160,1901,-1.3065967741935491,-1.0052783712121214,,0.4928938157894738,,,,,,,,
161,1902,-1.315096774193549,-0.9159383712121213,,0.29389381578947393,,,,,,,,
162,1903,-1.334096774193549,-0.6166083712121213,,0.43589381578947384,,,,,,,,
163,1904,-1.369596774193549,-0.9059383712121213,,-0.17276618421052592,,,,,,,,
164,1905,-1.2740967741935492,-0.8162783712121214,,-0.404106184210526,,,,,,,,
165,1906,-1.3600967741935492,-0.6196083712121214,,-1.053436184210526,,,,,,,,
166,1907,-1.3005967741935491,-1.1879383712121214,,-0.7274361842105261,,,,,,,,
167,1908,-1.3810967741935491,-1.2172783712121213,,1.0015638157894737,,,,,,,,
168,1909,-1.3645967741935492,-0.9769383712121212,,3.103233815789474,,,,,,,,
169,1910,-1.2800967741935492,-0.7642783712121215,,-0.04110618421052603,,,,,,,,
170,1911,-1.182096774193549,-0.9949383712121214,,2.009233815789474,,,,,,,,
171,1912,-1.160096774193549,-0.4882783712121215,,2.0155638157894744,,,,,,,,
172,1913,-1.1930967741935492,-0.6656083712121215,,2.489893815789474,,,,,,,,
173,1914,-1.1610967741935492,-0.8916083712121213,,2.4008938157894746,,,,,,,,
174,1915,-1.3280967741935492,-0.9616083712121214,,2.853563815789474,,,,,,,,
175,1916,-1.3825967741935492,-1.3802783712121214,,1.6118938157894744,,,,,,,,
176,1917,-1.4195967741935491,-1.4906083712121214,,0.6588938157894737,,,,,,,,
177,1918,-1.341596774193549,-1.4812783712121214,,2.4668938157894744,,,,,,,,
178,1919,-0.7960967741935491,-1.5117383712121213,,3.8418938157894744,,,,,,,,
179,1920,-0.6005967741935492,-1.5092783712121214,,1.982563815789474,,,,,,,,1.975076470588235
180,1921,0.41290322580645067,-1.5222783712121213,,0.43189381578947383,,,,,,,,1.9950764705882356
181,1922,-0.16009677419354906,-1.5826083712121215,,0.784893815789474,,,,,,,,0.7350764705882353
182,1923,-0.8580967741935491,-1.5059383712121215,,1.225233815789474,,,,,,,,1.182076470588235
183,1924,-1.1790967741935492,-1.5182783712121213,,0.663893815789474,,,,,,,,1.0650764705882354
184,1925,-1.295096774193549,-1.5879383712121213,-4.320261625,1.1748938157894737,,,,,,,,1.5370764705882354
185,1926,-1.1890967741935492,-1.5012783712121214,-4.450931625,1.0528938157894738,,,,,,,,3.6810764705882355
186,1927,-1.0060967741935491,-1.5486083712121212,-4.613261625,-0.4314361842105259,,,,,,,,2.6860764705882354
187,1928,-1.228596774193549,-1.5479383712121213,-3.926931625,-1.0841061842105262,,,,,,,,1.4100764705882356
188,1929,-1.327096774193549,-1.4829383712121214,-4.013261625,-0.724436184210526,,,,,,,,0.5420764705882353
189,1930,-1.305096774193549,-1.4239383712121214,-4.549591625,0.6355638157894741,,,,,,,,0.16007647058823515
190,1931,-1.388096774193549,-1.4522783712121212,-4.554261625,2.932233815789474,,,-2.4832767567567564,,,,,1.4140764705882352
191,1932,-1.400596774193549,-1.4359383712121214,-3.5965916249999994,3.678893815789474,,,-0.5352767567567565,,,,,0.5620764705882353
192,1933,-1.343596774193549,-1.4496083712121213,-3.131931625,3.2692338157894736,,,-0.7502767567567563,,,,-0.5458563888888883,1.0100764705882352
193,1934,-1.068096774193549,-1.4179383712121214,-2.889261625,2.3195638157894742,,,-0.18427675675675648,,,,-2.7658563888888885,0.8880764705882354
194,1935,-0.8610967741935491,-1.3806083712121213,-2.5545916249999996,1.9468938157894744,,,-1.0647767567567565,,,,0.762143611111112,0.544076470588235
195,1936,0.03240322580645083,-1.4342783712121214,-2.3839316249999998,2.0102338157894737,,,-1.0692767567567563,,-2.1508982608695653,,1.1011436111111115,-0.4519235294117645
196,1937,-0.7495967741935491,-1.3259383712121213,-1.3572616249999996,2.773233815789474,,,0.3432232432432438,,1.145101739130435,,1.5311436111111112,-0.2839235294117648
197,1938,0.07640322580645087,-1.4302783712121214,-0.8682616249999997,2.867893815789474,,,1.4467232432432442,,1.2981017391304346,,3.9171436111111113,1.2350764705882353
198,1939,0.1739032258064508,-1.4336083712121215,-1.8512616250000002,3.0192338157894736,,,1.3892232432432432,,3.6776017391304348,,2.4971436111111114,0.18407647058823517
199,1940,0.06740322580645075,-1.3082783712121213,-1.667591625,2.7458938157894743,2.507200000000001,,2.4042232432432438,,4.085601739130436,,2.390143611111112,0.6620764705882349
200,1941,0.3324032258064509,-1.4806083712121214,-1.3992616249999994,2.659563815789474,2.0862000000000007,,2.995223243243243,,2.831101739130434,,2.5966436111111113,0.827076470588235
201,1942,0.8174032258064508,-1.4922783712121213,-1.7122616249999996,2.7568938157894745,1.1532,,3.1447232432432437,,3.257101739130434,,0.7776436111111114,0.26907647058823514
202,1943,0.6604032258064507,-1.2709383712121214,-1.118591625,2.8468938157894743,-1.0687999999999995,,3.1307232432432435,,0.8644317391304353,1.3921912903225806,-0.5098563888888883,-0.10492352941176497
203,1944,0.6459032258064508,-1.2456083712121213,-0.8035916250000001,2.379563815789474,-2.1247999999999996,-1.698969672131148,2.3377232432432433,,-1.6192282608695652,-0.425808709677419,0.02014361111111196,-0.3419235294117646
204,1945,0.2829032258064508,-1.4459383712121214,-1.1732616249999999,0.5725638157894739,0.41520000000000046,-3.227969672131148,2.4047232432432435,,1.5471017391304343,0.9681912903225811,-0.6683563888888884,-1.1999235294117647
205,1946,0.4069032258064509,-1.4906083712121214,-1.2092616249999995,-0.142106184210526,1.6486999999999998,3.7060303278688522,1.7850532432432442,,0.7854317391304346,2.268191290322581,0.19214361111111167,0.13207647058823513
206,1947,0.018403225806450818,-1.2599383712121215,-0.4875916250000003,0.36856381578947417,3.1642,2.9750303278688524,2.122053243243244,,1.9764317391304353,3.4711912903225812,2.039473611111112,-0.1669235294117648
207,1948,-0.295596774193549,-1.1759383712121214,-0.33959162499999973,1.028233815789474,2.637200000000001,1.4490303278688517,3.2663932432432428,1.7485964912280703,3.0587717391304348,1.526191290322581,2.318143611111111,-0.3929235294117648
208,1949,-0.8080967741935491,-1.4109383712121213,0.21373837500000015,1.672563815789474,1.6162,0.9470303278688528,3.9580532432432434,0.5385964912280707,3.092101739130434,0.7961912903225805,0.8818136111111112,-1.8129235294117647
209,1950,-0.9070967741935492,-1.4776083712121213,-0.11926162499999915,1.8572338157894737,2.0757000000000003,0.22003032786885157,4.213393243243242,0.6010964912280703,1.6731017391304346,2.1151912903225805,1.670813611111111,-2.0359235294117646
210,1951,-0.8895967741935491,-1.4829383712121214,0.5014083749999996,2.1458938157894747,4.067699999999999,1.5820303278688526,4.255053243243244,0.9090964912280706,1.9014317391304352,1.8041912903225814,1.8698136111111117,0.1525764705882353
211,1952,-0.4875967741935492,-1.0106083712121214,1.5610683750000005,3.028233815789474,1.5862000000000007,-0.5909696721311484,3.740723243243244,1.1300964912280702,2.4574317391304352,2.7546912903225813,0.32347361111111184,0.9160764705882354
212,1953,-0.4320967741935491,-1.2539383712121213,1.223408375,3.427563815789474,2.1227,1.3560303278688526,2.7730532432432438,2.47659649122807,1.4011017391304352,2.497191290322581,-0.2645263888888887,0.17957647058823545
213,1954,-0.6355967741935491,-1.3849383712121215,0.8870683750000001,1.3305638157894744,2.7322000000000006,1.921030327868852,2.209723243243243,2.484596491228071,1.3734317391304347,3.352691290322581,0.2754736111111118,-1.4159235294117647
214,1955,0.027403225806450715,-1.3436083712121214,0.8440683750000009,1.0902338157894742,2.5682,1.0625303278688518,2.0983932432432435,2.9480964912280707,1.4984317391304347,2.2591912903225815,-0.1891863888888885,-1.0549235294117647
215,1956,0.2929032258064508,-1.0289383712121214,1.6380683750000005,0.6905638157894742,1.0867000000000004,0.0005303278688515434,1.7717232432432444,1.74909649122807,1.1857717391304345,4.1806912903225815,-0.3021863888888885,0.5045764705882352
216,1957,0.9824032258064512,0.0710616287878787,-0.11293162499999987,0.29323381578947405,1.5457,1.435530327868852,1.4443932432432436,3.1215964912280705,0.8064317391304354,1.4581912903225813,0.8318136111111114,2.0015764705882355
217,1958,0.9054032258064508,-1.0159383712121213,2.204738375,0.414563815789474,0.8207000000000004,1.0787003278688516,1.6190532432432438,1.9170964912280701,1.7774317391304346,0.13019129032258103,3.5064736111111117,2.238076470588235
218,1959,1.067903225806451,-1.1702783712121212,2.1454083749999997,1.121233815789474,-0.10679999999999978,1.001360327868852,1.0090532432432435,0.6510964912280706,1.4971017391304344,0.8251912903225804,2.9904736111111117,1.7335764705882348
219,1960,0.7519032258064511,-1.1022783712121214,0.3217383750000007,1.3645638157894742,0.5777000000000001,1.6203603278688519,1.0920532432432437,1.8480964912280702,1.1704317391304353,2.0781912903225814,4.281143611111112,0.7260764705882354
220,1961,2.007403225806451,-1.0482783712121213,-0.5562616250000003,2.7262338157894734,0.03820000000000068,1.8623603278688519,1.509723243243244,2.28459649122807,1.8531017391304352,1.425521290322581,1.794143611111112,1.5450764705882354
221,1962,1.7829032258064508,-1.2446083712121214,0.19473837500000002,4.609233815789473,-0.6092999999999997,-0.47596967213114816,0.6013932432432436,1.3325964912280708,2.486431739130435,0.0908612903225805,2.813473611111112,1.4365764705882351
222,1963,1.647903225806451,-1.0569383712121214,0.8054083749999998,4.207233815789474,-0.31579999999999986,-0.7786396721311477,0.11205324324324373,0.8250964912280705,1.573101739130435,-0.4444787096774192,0.592143611111112,0.2590764705882349
223,1964,1.3359032258064507,-0.25060837121212143,0.5177383749999995,3.326563815789475,-0.9053,-0.4392996721311482,0.6190532432432438,1.2770964912280705,0.883771739130434,0.7445212903225809,-0.25318638888888856,0.34657647058823526
224,1965,1.5664032258064509,0.07972162878787858,0.6580683750000009,2.188233815789474,0.3322000000000003,0.9367003278688513,-0.9612767567567566,2.20559649122807,0.5301017391304348,0.3785212903225812,-1.9931863888888883,1.483076470588235
225,1966,0.6544032258064509,1.2600616287878785,3.387068375000001,1.974563815789474,-1.2957999999999998,1.7733603278688523,-0.8259467567567564,1.32109649122807,1.508771739130434,0.8945212903225812,-1.4171863888888883,1.7430764705882358
226,1967,0.5459032258064507,2.7430616287878786,0.28673837500000054,1.6215638157894738,-1.4848,0.7327003278688515,-1.5186067567567565,1.1250964912280703,0.35777173913043425,0.029191290322581054,-0.37152638888888845,2.912576470588235
227,1968,-0.8965967741935491,2.9690616287878786,-0.4642616249999998,0.6658938157894738,-1.6667999999999998,0.08270032786885206,-2.3186067567567568,-0.2194035087719297,0.06977173913043444,-0.13780870967741876,-1.4741863888888882,0.9760764705882354
228,1969,-0.4330967741935492,1.0260616287878785,-1.7912616250000002,0.788893815789474,-0.6962999999999999,0.22870032786885197,-3.1829467567567566,-0.5474035087719296,-0.786228260869565,0.5021912903225809,-1.2895263888888886,-0.518423529411765
229,1970,-1.2825967741935491,-0.06327837121212143,-1.054591625,-1.242106184210526,-0.5842999999999998,-0.022299672131148363,-2.9336067567567565,-0.01840350877193009,0.657431739130435,0.8365212903225814,-1.0465263888888883,0.024076470588235033
230,1971,-1.121596774193549,-0.9326083712121213,-0.2295916250000003,-0.8951061842105261,-0.2972999999999999,1.205030327868852,-2.0619467567567566,0.3660964912280704,1.1877717391304343,1.8548612903225807,-1.2381863888888884,-0.5099235294117648
231,1972,-1.2095967741935492,-0.7206083712121214,1.4490683750000004,-0.1387661842105259,0.4612000000000007,2.6770303278688523,-1.8849467567567566,0.3265964912280701,1.3894317391304347,2.7165212903225813,0.9601436111111115,-1.2489235294117649
232,1973,-0.6185967741935492,-0.2862783712121215,2.736408375,-0.32176618421052594,-0.49829999999999997,0.7277003278688516,-2.0639467567567564,-0.6104035087719297,1.6871017391304348,1.6981912903225815,-0.5335263888888884,0.17257647058823533
233,1974,-0.8895967741935491,-0.18460837121212137,3.532738375,0.14856381578947397,-1.2158000000000002,-0.04363967213114783,-1.6016067567567562,-1.2194035087719295,0.7437717391304344,0.36452129032258096,-0.8731863888888882,-1.3849235294117648
234,1975,-0.6325967741935492,-0.10627837121212136,2.112738375,1.4605638157894743,-1.3402999999999996,0.13536032786885244,-1.3729467567567566,-1.4119035087719296,-0.2725682608695652,0.4101912903225813,0.4558136111111115,-1.7774235294117648
235,1976,-0.8300967741935491,-0.008938371212121377,3.412738374999999,2.6022338157894738,-2.0142999999999995,0.15003032786885218,-2.1339467567567567,-1.6219035087719296,-0.14889826086956504,-0.0614787096774192,-0.7655263888888886,-0.9744235294117647
236,1977,-0.33859677419354917,-0.02660837121212145,4.715068375,2.1782338157894734,-1.1502999999999997,-0.2406396721311479,-1.0739467567567567,-1.4929035087719296,-0.49489826086956556,0.5955212903225808,-1.2228563888888884,0.07557647058823536
237,1978,-0.2990967741935491,-0.2126083712121214,5.987738375,1.128893815789474,-1.3882999999999996,-0.8059696721311482,-1.6649467567567564,-1.8854035087719296,-0.515898260869565,0.04352129032258123,-1.8511863888888884,-1.3929235294117648
238,1979,-0.21709677419354922,0.25106162878787863,7.192038375,1.559563815789474,-1.5842999999999998,-0.5416396721311476,-0.48860675675675624,-1.0304035087719297,-0.9615682608695653,-0.6594787096774186,-1.8555263888888884,-1.5019235294117648
239,1980,0.2799032258064509,0.9947216287878784,3.5314083750000007,1.6278938157894745,-0.8887999999999994,-0.2779696721311482,-0.8629467567567564,-0.2154035087719297,-1.0742282608695652,-0.7094787096774189,-0.20618638888888885,-1.4874235294117648
240,1981,1.0329032258064508,1.3177216287878784,2.351408375,1.0888938157894739,-0.7142999999999997,-0.3412996721311483,-1.0956067567567565,-0.4724035087719298,-1.164228260869565,-1.0588087096774195,-0.8498563888888881,-1.8279235294117648
241,1982,0.4159032258064508,0.28406162878787855,2.1764083750000003,0.11256381578947394,-2.1993,-1.2466396721311481,-1.5182767567567566,-0.9439035087719296,-1.3168982608695652,-1.5571387096774192,-0.4491863888888883,-1.4244235294117649
242,1983,-0.03759677419354923,-0.4049383712121213,0.5400683750000006,-0.31576618421052594,-1.8362999999999996,-1.300299672131148,-1.5706067567567565,-0.7889035087719296,-1.4695682608695653,-1.2578087096774193,-0.5758563888888886,-1.7979235294117646
243,1984,-0.265596774193549,-0.8536083712121214,1.7717383750000009,-0.42910618421052615,-0.9152999999999998,-0.5296396721311476,-1.7916067567567564,-0.32290350877192964,-1.8658982608695653,-1.5898087096774192,-1.4565263888888884,-0.8574235294117647
244,1985,-0.36109677419354913,-0.6189383712121213,4.630068375000001,-0.41243618421052597,-1.3862999999999999,-0.4099696721311479,-1.9239467567567565,-0.6454035087719299,-2.161568260869565,-1.8714787096774192,-1.3838563888888884,-1.9014235294117647
245,1986,-0.4250967741935492,-0.7736083712121213,6.3043383749999995,0.12423381578947401,-1.5272999999999999,-1.2656396721311483,-2.154606756756756,-1.8974035087719296,-2.531568260869565,-1.978808709677419,-2.7605263888888882,-1.5704235294117648
246,1987,-0.669596774193549,-0.4796083712121215,3.3444083749999995,0.7592338157894742,-1.6567999999999996,-0.7152996721311484,-1.4766067567567562,-1.4639035087719297,-2.2352282608695653,-1.639478709677419,-2.4171863888888883,-1.6809235294117646
247,1988,-0.46459677419354906,-0.3012783712121214,0.7607383750000007,0.970893815789474,-1.0602999999999998,-0.24829967213114834,-0.5266067567567565,-0.8194035087719296,-2.324898260869565,-1.2141387096774192,-2.411186388888888,-1.8024235294117648
