Tempo,1872.5
1A,1.6635967741935491
2A,1.8016083712121214
3A,4.980261625
4A,1.960436184210526
5A,3.9898
6A,4.214969672131148
7A,3.7202767567567565
8A,2.7724035087719296
9A,3.2518982608695652
10A,4.537808709677419
11A,3.5208563888888884
12A,2.6149235294117648
